"Apr 09, 2018",31.27
"Apr 06, 2018",31.275
"Apr 05, 2018",31.25
"Apr 04, 2018",31.21
"Apr 03, 2018",31.18
"Apr 02, 2018",31.23
"Mar 30, 2018",31.18
"Mar 29, 2018",31.255
"Mar 28, 2018",31.28
"Mar 27, 2018",31.22
"Mar 26, 2018",31.13
"Mar 23, 2018",31.19
"Mar 22, 2018",31.31
"Mar 21, 2018",31.16
"Mar 20, 2018",31.19
"Mar 19, 2018",31.195
"Mar 16, 2018",31.24
"Mar 15, 2018",31.21
"Mar 14, 2018",31.16
"Mar 13, 2018",31.23
"Mar 12, 2018",31.295
"Mar 09, 2018",31.32
"Mar 08, 2018",31.375
"Mar 07, 2018",31.32
"Mar 06, 2018",31.3
"Mar 05, 2018",31.41
"Mar 02, 2018",31.44
"Mar 01, 2018",31.505
"Feb 28, 2018",31.49
"Feb 27, 2018",31.48
"Feb 26, 2018",31.28
"Feb 23, 2018",31.4
"Feb 22, 2018",31.475
"Feb 21, 2018",31.555
"Feb 20, 2018",31.5
"Feb 19, 2018",31.4
"Feb 16, 2018",31.305
"Feb 15, 2018",31.275
"Feb 14, 2018",31.34
"Feb 13, 2018",31.48
"Feb 12, 2018",31.645
"Feb 09, 2018",31.72
"Feb 08, 2018",31.9
"Feb 07, 2018",31.65
"Feb 06, 2018",31.52
"Feb 05, 2018",31.63
"Feb 02, 2018",31.455
"Feb 01, 2018",31.3
"Jan 31, 2018",31.35
"Jan 30, 2018",31.42
"Jan 29, 2018",31.44
"Jan 26, 2018",31.35
"Jan 25, 2018",31.46
"Jan 24, 2018",31.545
"Jan 23, 2018",31.82
"Jan 22, 2018",31.85
"Jan 19, 2018",31.86
"Jan 18, 2018",31.91
"Jan 17, 2018",31.95
"Jan 16, 2018",31.94
"Jan 15, 2018",31.94
"Jan 12, 2018",31.94
"Jan 11, 2018",32.01
"Jan 10, 2018",32.12
"Jan 09, 2018",32.28
"Jan 08, 2018",32.22
"Jan 05, 2018",32.17
"Jan 04, 2018",32.27
"Jan 03, 2018",32.325
"Jan 02, 2018",32.43
"Jan 01, 2018",32.56
"Dec 29, 2017",32.56
"Dec 28, 2017",32.7
"Dec 27, 2017",32.8
"Dec 26, 2017",32.76
"Dec 25, 2017",32.75
"Dec 22, 2017",32.75
"Dec 21, 2017",32.72
"Dec 20, 2017",32.72
"Dec 19, 2017",32.71
"Dec 18, 2017",32.65
"Dec 15, 2017",32.51
"Dec 14, 2017",32.5
"Dec 13, 2017",32.53
"Dec 12, 2017",32.61
"Dec 11, 2017",32.61
"Dec 08, 2017",32.62
"Dec 07, 2017",32.62
"Dec 06, 2017",32.62
"Dec 05, 2017",32.62
"Dec 04, 2017",32.59
"Dec 01, 2017",32.6
"Nov 30, 2017",32.65
"Nov 29, 2017",32.56
"Nov 28, 2017",32.59
"Nov 27, 2017",32.61
"Nov 24, 2017",32.65
"Nov 23, 2017",32.67
"Nov 22, 2017",32.7
"Nov 21, 2017",32.75
"Nov 20, 2017",32.81
"Nov 17, 2017",32.83
"Nov 16, 2017",32.91
"Nov 15, 2017",33.01
"Nov 14, 2017",33.03
"Nov 13, 2017",33.06
"Nov 10, 2017",33.125
"Nov 09, 2017",33.11
"Nov 08, 2017",33.115
"Nov 07, 2017",33.14
"Nov 06, 2017",33.1
"Nov 03, 2017",33.175
"Nov 02, 2017",33.09
"Nov 01, 2017",33.14
"Oct 31, 2017",33.23
"Oct 30, 2017",33.23
"Oct 27, 2017",33.23
"Oct 26, 2017",33.24
"Oct 25, 2017",33.19
"Oct 24, 2017",33.195
"Oct 23, 2017",33.18
"Oct 20, 2017",33.18
"Oct 19, 2017",33.1
"Oct 18, 2017",33.15
"Oct 17, 2017",33.12
"Oct 16, 2017",33.06
"Oct 13, 2017",33.06
"Oct 12, 2017",33.13
"Oct 11, 2017",33.18
"Oct 10, 2017",33.25
"Oct 09, 2017",33.38
"Oct 06, 2017",33.43
"Oct 05, 2017",33.4
"Oct 04, 2017",33.345
"Oct 03, 2017",33.37
"Oct 02, 2017",33.43
"Sep 29, 2017",33.33
"Sep 28, 2017",33.39
"Sep 27, 2017",33.3
"Sep 26, 2017",33.205
"Sep 25, 2017",33.1
"Sep 22, 2017",33.08
"Sep 21, 2017",33.11
"Sep 20, 2017",33.1
"Sep 19, 2017",33.08
"Sep 18, 2017",33.1
"Sep 15, 2017",33.11
"Sep 14, 2017",33.07
"Sep 13, 2017",33.14
"Sep 12, 2017",33.12
"Sep 11, 2017",33.12
"Sep 08, 2017",33.12
"Sep 07, 2017",33.09
"Sep 06, 2017",33.15
"Sep 05, 2017",33.16
"Sep 04, 2017",33.16
"Sep 01, 2017",33.16
"Aug 31, 2017",33.18
"Aug 30, 2017",33.21
"Aug 29, 2017",33.19
"Aug 28, 2017",33.19
"Aug 25, 2017",33.24
"Aug 24, 2017",33.33
"Aug 23, 2017",33.33
"Aug 22, 2017",33.24
"Aug 21, 2017",33.24
"Aug 18, 2017",33.22
"Aug 17, 2017",33.25
"Aug 16, 2017",33.26
"Aug 15, 2017",33.31
"Aug 14, 2017",33.26
"Aug 11, 2017",33.2
"Aug 10, 2017",33.24
"Aug 09, 2017",33.26
"Aug 08, 2017",33.28
"Aug 07, 2017",33.28
"Aug 04, 2017",33.28
"Aug 03, 2017",33.26
"Aug 02, 2017",33.26
"Aug 01, 2017",33.28
"Jul 31, 2017",33.3
"Jul 28, 2017",33.38
"Jul 27, 2017",33.34
"Jul 26, 2017",33.4
"Jul 25, 2017",33.47
"Jul 24, 2017",33.42
"Jul 21, 2017",33.46
"Jul 20, 2017",33.58
"Jul 19, 2017",33.6
"Jul 18, 2017",33.58
"Jul 17, 2017",33.61
"Jul 14, 2017",33.77
"Jul 13, 2017",33.93
"Jul 12, 2017",33.955
"Jul 11, 2017",34.09
"Jul 10, 2017",34.12
"Jul 07, 2017",34.11
"Jul 06, 2017",34.06
"Jul 05, 2017",34.01
"Jul 04, 2017",34
"Jul 03, 2017",33.995
"Jun 30, 2017",33.93
"Jun 29, 2017",34
"Jun 28, 2017",33.96
"Jun 27, 2017",33.98
"Jun 26, 2017",33.97
"Jun 23, 2017",33.93
"Jun 22, 2017",33.99
"Jun 21, 2017",34
"Jun 20, 2017",34.01
"Jun 19, 2017",33.97
"Jun 16, 2017",33.94
"Jun 15, 2017",33.97
"Jun 14, 2017",33.91
"Jun 13, 2017",33.915
"Jun 12, 2017",34.05
"Jun 09, 2017",34.065
"Jun 08, 2017",34.08
"Jun 07, 2017",34.03
"Jun 06, 2017",33.95
"Jun 05, 2017",34.01
"Jun 02, 2017",34.045
"Jun 01, 2017",34.15
"May 31, 2017",34.04
"May 30, 2017",34.125
"May 29, 2017",34.11
"May 26, 2017",34.05
"May 25, 2017",34.14
"May 24, 2017",34.34
"May 23, 2017",34.44
"May 22, 2017",34.31
"May 19, 2017",34.33
"May 18, 2017",34.52
"May 17, 2017",34.48
"May 16, 2017",34.47
"May 15, 2017",34.55
"May 12, 2017",34.66
"May 11, 2017",34.71
"May 10, 2017",34.77
"May 09, 2017",34.785
"May 08, 2017",34.65
"May 05, 2017",34.67
"May 04, 2017",34.63
"May 03, 2017",34.55
"May 02, 2017",34.47
"May 01, 2017",34.6
"Apr 28, 2017",34.59
"Apr 27, 2017",34.6
"Apr 26, 2017",34.48
"Apr 25, 2017",34.44
"Apr 24, 2017",34.36
"Apr 21, 2017",34.36
"Apr 20, 2017",34.39
"Apr 19, 2017",34.4
"Apr 18, 2017",34.33
"Apr 17, 2017",34.29
"Apr 14, 2017",34.35
"Apr 13, 2017",34.37
"Apr 12, 2017",34.4
"Apr 11, 2017",34.55
"Apr 10, 2017",34.62
"Apr 07, 2017",34.61
"Apr 06, 2017",34.58
"Apr 05, 2017",34.54
"Apr 04, 2017",34.46
"Apr 03, 2017",34.37
"Mar 31, 2017",34.35
"Mar 30, 2017",34.45
"Mar 29, 2017",34.415
"Mar 28, 2017",34.45
"Mar 27, 2017",34.375
"Mar 24, 2017",34.57
"Mar 23, 2017",34.59
"Mar 22, 2017",34.54
"Mar 21, 2017",34.73
"Mar 20, 2017",34.66
"Mar 17, 2017",34.84
"Mar 16, 2017",34.92
"Mar 15, 2017",35.07
"Mar 14, 2017",35.31
"Mar 13, 2017",35.29
"Mar 10, 2017",35.32
"Mar 09, 2017",35.38
"Mar 08, 2017",35.31
"Mar 07, 2017",35.12
"Mar 06, 2017",35.08
"Mar 03, 2017",35.03
"Mar 02, 2017",35.05
"Mar 01, 2017",34.99
"Feb 28, 2017",34.94
"Feb 27, 2017",34.84
"Feb 24, 2017",34.875
"Feb 23, 2017",34.97
"Feb 22, 2017",35.02
"Feb 21, 2017",35.02
"Feb 20, 2017",35.02
"Feb 17, 2017",34.995
"Feb 16, 2017",34.99
"Feb 15, 2017",35.03
"Feb 14, 2017",35.02
"Feb 13, 2017",35.08
